SUP_ID;STA_NM_ANFR;NAT_ID;COR_NB_DG_LAT;COR_NB_MN_LAT;COR_NB_SC_LAT;COR_CD_NS_LAT;COR_NB_DG_LON;COR_NB_MN_LON;COR_NB_SC_LON;COR_CD_EW_LON;SUP_NM_HAUT;TPO_ID;ADR_LB_LIEU;ADR_LB_ADD1;ADR_LB_ADD2;ADR_LB_ADD3;ADR_NM_CP;COM_CD_INSEE
1094297;0590230108;17;50;57;5;N;2;30;20;E;8;13;;D4 STEENSTRAETE;;;59380;59641
100554;0612290015;23;48;43;53;N;0;16;14;E;40;74;Le Bourg;Terrain communal;;;61240;61264
459206;0620160002;17;50;43;44;N;2;18;31;E;17;35;ECLUSE FONTINETTES;;;;62510;62040
1023139;0620230017;17;50;28;10;N;2;51;51;E;3;13;;RUE ED. VAILLA;;;62880;62842
1030360;0690230025;17;46;7;13;N;4;43;44;E;7;13;;ROUTE DE CHAMPANARD;POSTE ERDF;;69220;69019
971320;0690230029;17;45;51;26;N;4;42;13;E;13;13;;ROUTE DE LA VALLÉE;D385;POSTE HTB/HTA;69380;69059
102910;0712290030;23;46;25;56;N;4;24;26;E;34;74;Le Champ des Genets;Pylône FT Le Champ des Genets;;;71220;71025
118031;0660220052;17;42;32;8;N;2;37;14;E;10;16;Cobe de Mollo;D 618;;;66110;66183
1372258;0760230042;17;49;28;27;N;0;9;1;E;10;13;;Bd de graville;Salle de controle;;76620;76351
1008172;0830230002;17;43;24;30;N;6;4;5;E;12;13;;12, rue Tielt;;;83170;83023
86953;0842750060;38;44;3;21;N;5;2;32;E;17;9;;141 COURS DE LA PYRAMIDE;;;84200;84031
377774;0780160001;17;48;58;39;N;2;3;42;E;8;35;Ecluses/ile peygrand;;;;78570;78015
881509;0780230018;19;48;41;33;N;2;1;59;E;25;22;;CHATEAU DE MERIDON;ROUTE DU MAIL;;78460;78160
55685;0790130057;23;46;20;16;N;0;18;54;W;40;30;Accès Service 23B A10;Site ASF A10;;;79260;79048
21594;9720220041;23;14;52;23;N;61;10;43;W;18;16;;Hotel des Postes;rue des PTT;;97218;97211
53158;9743700318;23;21;18;8;S;55;29;37;E;27;31;LA LIGNE DES BAMBOUS;CHEM CONCESSION CONDE;;;97432;97416
21972;9870010008;0;17;32;33;S;149;34;11;W;8;;;r pomare iv;;;98714;98735
107602;0922290074;17;48;55;18;N;2;19;31;E;37;29;;6-14 Av. Louis Roche;;;92230;92036
108350;0942290091;38;48;49;27;N;2;32;1;E;33,3;9;;28 RTE DE CHAMPIGNY;;;94350;94079
41453;0832700279;38;43;6;55;N;5;58;20;E;14,3;9;;BD JEAN BAPTISTE ABEL;;;83100;83137
64129;0312290301;38;43;36;0;N;1;25;37;E;25;28;;28 b  r des Fontaines;;;31500;31555
55344;0260220089;17;44;42;25;N;5;15;36;E;6;16;;Les Broues du Moulin;;;26340;26368
53118;9743700272;23;20;57;45;S;55;17;57;E;30;31;;7 b  av de la riviere des galets;ZI CAMBAIE;;97434;97415
51688;0052290049;23;44;38;29;N;6;11;52;E;15;74;Champ Favier;D.13;;;05260;05149
84278;0742290441;23;46;8;24;N;6;5;4;E;26;32;TERNIER;;;;74160;74243
84278;0740990010;23;46;8;24;N;6;5;4;E;26;32;TERNIER;;;;74160;74243
84278;0740220226;23;46;8;24;N;6;5;4;E;26;32;TERNIER;;;;74160;74243
98908;0552290056;23;48;48;54;N;5;6;11;E;30;29;VARNEY;lot des chauffours - imp de la r des côtes;;;55000;55366
133633;0132290419;38;43;24;29;N;4;50;10;E;24;9;Port Autonome;Môle Graveleau;Terminal des conteneurs;;13270;13039
141433;0132700569;17;43;17;14;N;5;34;23;E;13,8;9;;r jean mermoz;Le Ruissatel;;13400;13005
136181;0720990272;23;47;47;57;N;0;22;22;W;33;74;LA PIECE DU DEVANT;;;;72300;72236
136181;0722290085;23;47;47;57;N;0;22;22;W;33;74;LA PIECE DU DEVANT;;;;72300;72236
136674;9872011059;17;17;37;7;S;149;18;9;W;17;9;cowan;PK 39 cote mer;;;98725;98722
152749;0350030404;999999999;47;39;18;N;2;4;38;W;20;;;AV ETIENNE GASCON;;;35600;35236
143052;0140180021;23;49;9;28;N;0;18;20;W;26;11;;r Nicephone Niepce;;;14120;14437
172518;0820030086;999999999;44;3;44;N;1;6;52;E;5;;BARRE GABAS PONTEL TEULIE;LES VERRIES HAUTS;BARRE GABAS PONTEL TEULIE;;82100;82033
173067;0430030117;999999999;45;17;39;N;4;7;4;E;10;;;CD42 PONT RIVE GAUCHE;;;43210;43020
173149;0430030127;999999999;44;58;58;N;4;7;10;E;;;;MACHABERT CD 39;;;43550;43186
175744;0810030002;999999999;44;1;8;N;2;25;29;E;4;;;CORNEVENT;;;81340;81264
175834;0380030459;999999999;44;55;51;N;6;11;29;E;6;;;SITE DE LA BERARDE;;;38520;38375
173979;0650030194;999999999;42;49;13;N;0;11;40;W;;;;REFUGE DE LA BRECHE DE ROLLAND;;;65110;65138
192554;0400030037;17;43;56;49;N;1;17;58;W;30;29;;Rte de l'Océan;D42;Usine DRT;40560;40326
195411;0590030125;999999999;50;40;51;N;2;53;24;E;;;;104 r du gl leclerc;;;59280;59017
199705;0760030164;999999999;49;27;53;N;1;7;1;E;20;;;AV DU MARECHAL JUIN;hop;;76230;76108
244128;0912290183;38;48;40;26;N;2;22;53;E;26;9;;32 r francoeur;;;91170;91687
244128;0910990024;38;48;40;26;N;2;22;53;E;26;9;;32 r francoeur;;;91170;91687
226561;0632290147;23;45;53;2;N;3;7;16;E;21;74;;6, r michel servet;;;63200;63300
254506;9872011121;12;17;33;15;S;149;32;52;W;22;40;TITIORO;COMPLEXE SPORTIF DRAGON;RTE DU BAIN LOTI;VALLE DE TITIORO;98714;98735
251138;0050180009;17;44;31;23;N;5;44;52;E;12;;;RTE DE VALENCE;;;05140;05010
2308909;9872011087;23;8;54;24;S;140;6;32;W;22;47;TAIOHAE;SITE OPT;COTE 70;;98742;98731
3077459;9872011087;12;8;54;24;S;140;6;32;W;1;40;TAIOHAE;SITE OPT;COTE 70;;98742;98731
259401;0862290109;23;46;12;22;N;0;9;43;E;34;74;;Grande Rue;Pylône FT;;86510;86068
264178;0352700178;38;48;6;55;N;1;39;58;W;21,7;29;;29 r de la palestine;;;35700;35238
265349;9772290076;48;17;54;41;N;62;48;18;W;12;21;Anse du Grand Cul de Sac;D209 - Marigot;;;97133;97701
265464;0132700418;38;43;17;42;N;5;22;30;E;21;22;;6, r beauveau;;;13001;13201
264878;0632290164;20;45;44;33;N;3;11;49;E;38;34;;r de l'Eglise;eglise St Martin;;63800;63124
270541;02B0580001;38;42;42;13;N;9;27;1;E;19;9;;41 Av Campinchi;;;20600;2B033
271763;02B0220201;17;42;24;40;N;9;25;27;E;9;16;Poggio;D 36;;;20213;2B299
273131;0882700023;23;48;12;33;N;6;26;30;E;12,5;72;La Côte Olie;60 r de lorraine;;;88190;88209
278946;0472700027;23;44;26;2;N;0;8;56;E;40,6;72;Dubourg;vc n°503;réservoir d'eau de ste marthe;;47430;47253
278946;0472750136;23;44;26;2;N;0;8;56;E;40,6;72;Dubourg;vc n°503;réservoir d'eau de ste marthe;;47430;47253
276459;9742290131;38;20;53;44;S;55;34;6;E;18;28;La Convenance Est;4 r marcel proust;;;97438;97418
276491;9742290147;26;21;14;16;S;55;20;23;E;18;21;;rte des poivriers;CD 16;;97425;97401
278269;0340030409;38;43;24;50;N;3;39;59;E;18;28;;AV PIERRE MENDES;imm le gangui;;34200;34301
284625;0342700117;38;43;36;34;N;3;52;33;E;14,5;22;;12 r du bras de fer;;;34080;34172
282236;0840220061;17;44;3;28;N;4;49;59;E;10;16;r de la nouvelle poste;AUTOCOM;;;84230;84037
288867;0522290202;4;47;47;41;N;5;39;30;E;21,5;17;;r de plantemont;Château d'eau de Pierrefaites;;52500;52388
288867;0520990330;4;47;47;41;N;5;39;30;E;21,5;17;;r de plantemont;Château d'eau de Pierrefaites;;52500;52388
288867;0522750283;4;47;47;41;N;5;39;30;E;21,5;17;;r de plantemont;Château d'eau de Pierrefaites;;52500;52388
288867;0522700077;4;47;47;41;N;5;39;30;E;21,5;17;;r de plantemont;Château d'eau de Pierrefaites;;52500;52388
596263;0782700285;38;48;46;16;N;2;2;37;E;18,5;28;;106 av descartes;;;78180;78423
596263;0780990035;38;48;46;16;N;2;2;37;E;18,5;28;;106 av descartes;;;78180;78423
291088;9743700388;11;21;14;53;S;55;30;9;E;16;31;;chem poivre;;;97430;97422
294496;0130220157;17;43;39;10;N;5;7;42;E;3;18;ABBAYE STE CROIX;VAL DE CUECH;;;13300;13103
295639;0632700161;38;45;46;11;N;3;11;36;E;13;22;;27 r du puy de dôme;;;63370;63193
296217;0080030153;42;49;54;13;N;4;24;35;E;2;;;RTE DU GROS CAILLOU;ctre stockage dechets;;08260;08156
294781;0940030394;38;48;47;41;N;2;23;15;E;42;;;37 r henri vilmorin;SITE 14;;94400;94081
293353;0110600035;17;42;56;5;N;2;13;26;E;16;29;;Place de l'industrie;Parking atelier;;11260;11129
300403;0950610040;10;49;1;20;N;2;32;5;E;6;30;;Tunnel A1;PR 20,780;Local C15;95700;95527
304221;0952050002;17;48;59;14;N;2;19;2;E;30;14;;Rue Jean moulin;Hopital Simone Veil;;95160;95428
305432;0310030623;17;43;38;43;N;1;27;31;E;6;;;IMP PAUL HARRIS;ZEC BORDE ROUGE;;31500;31555
312446;0780030596;17;48;50;58;N;2;9;0;E;9;30;;pl berthet;UNITE DE VENTILATION;;78170;78126
311652;0342700255;26;43;36;46;N;3;51;4;E;20;72;;1161 r de las sorbes;Complexe sportif Allain DELLYLE;;34080;34172
314304;0690030840;17;45;40;22;N;4;51;40;E;15;;;74 RTE DE VIENNE;CHATEAU BEGUDE;;69320;69276
308137;0102290089;4;48;23;40;N;4;6;9;E;17;34;Les Terres Rouges;chem rural;Château d'eau de Feuges;;10150;10149
312927;0020460013;23;49;3;13;N;3;28;42;E;34;;;LES ORMES;ANCIENNE DECHARGE;PK 100.280 DE LA LIGNE 70000;02650;02328
321426;0122290111;4;44;22;23;N;1;55;37;E;19;17;La Coste;Château d'eau;;;12200;12140
327560;0660260007;41;42;31;16;N;3;6;49;E;15;23;FORT DU FANAL;Feu du Fort du Fanal;18 route de la Miranda;;66660;66148
325143;9732170007;23;4;50;28;N;52;19;58;W;40;44;;la  Levee;Ste Maguerite;;97351;97307
331555;9732170018;23;4;55;15;N;52;17;24;W;35;44;;imp du Mont St Martin;;;97354;97309
333760;0160770005;38;45;41;35;N;0;19;31;W;22;46;;6, pl jean monnet;Studio  MIXX FM;;16100;16102
332796;0342700256;38;43;36;49;N;3;52;10;E;15,2;9;;9 r paul martin;;;34080;34172
343471;9710030222;23;16;15;5;N;61;32;9;W;14;;;r euvremont gene;BERGEVIN;;97110;97120
338467;0872290131;17;45;49;48;N;1;15;22;E;21,1;22;;pl de la motte;Agence FT;;87280;87085
337247;0770460017;23;48;57;4;N;3;6;37;E;12;;;D3 LA BARRE PE LA FERTE S JOUARR;REP2 PK 064 047;;77260;77183
346115;0632750267;23;45;29;55;N;3;37;11;E;35;6;la Sagna;D.56 - Chem rural;;;63980;63076
346115;0632700333;23;45;29;55;N;3;37;11;E;35;6;la Sagna;D.56 - Chem rural;;;63980;63076
346115;0630990258;23;45;29;55;N;3;37;11;E;35;6;la Sagna;D.56 - Chem rural;;;63980;63076
346115;0632290215;23;45;29;55;N;3;37;11;E;35;6;la Sagna;D.56 - Chem rural;;;63980;63076
344323;0380610028;23;44;56;32;N;5;38;46;E;6;30;Le Clos;Tête nord du tunnel Sinard;;;38650;38492
439553;0672750039;31;48;30;37;N;7;35;40;E;21;8;Oberberg;Mittelberg;Silo agricole près D 84;;67113;67049
439553;0672290139;31;48;30;37;N;7;35;40;E;21;8;Oberberg;Mittelberg;Silo agricole près D 84;;67113;67049
439553;0672700384;31;48;30;37;N;7;35;40;E;21;8;Oberberg;Mittelberg;Silo agricole près D 84;;67113;67049
439553;0670220125;31;48;30;37;N;7;35;40;E;21;8;Oberberg;Mittelberg;Silo agricole près D 84;;67113;67049
345835;0242290164;26;44;51;42;N;0;28;8;E;36;74;Bout des Vergnes;R Claude Bernard;;;24100;24037
345857;0150990266;26;45;2;31;N;2;29;14;E;30;74;Dalmas;chem de terre;;;15310;15075
345857;0152700082;26;45;2;31;N;2;29;14;E;30;74;Dalmas;chem de terre;;;15310;15075
345857;0152750069;26;45;2;31;N;2;29;14;E;30;74;Dalmas;chem de terre;;;15310;15075
345857;0152290071;26;45;2;31;N;2;29;14;E;30;74;Dalmas;chem de terre;;;15310;15075
346506;0320600047;4;43;39;5;N;0;10;26;W;35;;route de st mont;RD 559;Château d'eau;;32400;32108
342880;0270030275;42;49;2;14;N;0;26;32;E;12;;;PEAGE ORBEC BROGLIE A28;;;27270;27130
345514;0132700633;26;43;20;30;N;5;24;36;E;12;72;;2, r des géraniums;Garage Citroën;;13014;13214
348927;9742290258;11;20;53;27;S;55;23;6;E;12;11;La Ravine à Jacques;Route du Litoral RN1 ;;;97490;97411
350588;0420990259;23;46;5;26;N;3;51;2;E;30,4;27;La Croix du sud;RD 39;;;42820;42003
350588;0422700168;23;46;5;26;N;3;51;2;E;30,4;27;La Croix du sud;RD 39;;;42820;42003
350588;0422750242;23;46;5;26;N;3;51;2;E;30,4;27;La Croix du sud;RD 39;;;42820;42003
350588;0422290273;23;46;5;26;N;3;51;2;E;30,4;27;La Croix du sud;RD 39;;;42820;42003
355427;0710160045;39;46;27;49;N;4;5;31;E;3;11;ECLUSE 25-LE MONT;CANAL DU CENTRE;;;71600;71588
353447;0922700239;17;48;52;36;N;2;11;43;E;9,4;9;;34 r diderot;;;92500;92063
354915;0710160030;39;46;39;13;N;4;20;24;E;2;11;ECLUSE 10 LES CHAVANNES;Canal du centre;;;71230;71486
355208;0710160035;39;46;35;36;N;4;15;25;E;4;11;ECLUSE 15 CIVRY;;;;71420;71212
355421;0710160050;39;46;45;32;N;4;30;52;E;3;11;Ecluse 4-La Motte Bouchot;;;;71210;71187
365744;0650220048;42;43;0;51;N;0;15;33;W;13;74;Lastetes;;;;65560;65176
358472;0860030249;17;46;42;5;N;0;24;14;E;8;;;10 all des erables;;;86130;86095
465501;0590160054;17;50;15;33;N;3;9;51;E;12;35;C R Aubigny;r leo lagrange;;;59265;59026
365577;0380230413;23;45;15;20;N;5;59;32;E;14;13;Les 7 Laux;Station Prapoutel;;;38190;38002
353267;0042290080;38;44;24;38;N;6;21;2;E;23;9;station St Jean Montclar;col st jean;hôtel Espace;;04140;04126
356807;0191390014;23;45;16;27;N;1;39;25;E;36;29;Boussageix;;;;19330;19227
354578;0231390004;26;46;19;36;N;1;54;24;E;20;29;;r grande;pres csec;;23220;23025
364244;9722170050;11;14;39;38;N;61;9;22;W;16;44;Fond Boucher;Cheval Blanc;;;97222;97234
366917;0660030326;17;42;34;31;N;2;4;8;E;12;2;;PEU DEL BOSC;D 32;;66210;66004
604730;9880110262;12;21;37;17;S;167;57;14;E;20;47;Medu OPT;Tribu de Medu;;;98828;98815
394257;0942700131;32;48;47;52;N;2;20;38;E;8;11;;A6, sens Paris / Province;PR 2,2;;94230;94016
394255;0942700131;49;48;47;52;N;2;20;38;E;13;11;;A6, sens Paris / Province;PR 2,2;;94230;94016
395204;0640260015;41;43;31;44;N;1;31;28;W;6,5;11;Feu jetée sud;;;;64600;64024
394504;0712700297;26;46;46;25;N;5;8;10;E;11;74;;r de thurey;prés D204;;71330;71175
394504;0712750252;26;46;46;25;N;5;8;10;E;11;74;;r de thurey;prés D204;;71330;71175
394504;0712290204;26;46;46;25;N;5;8;10;E;11;74;;r de thurey;prés D204;;71330;71175
394504;0710990313;26;46;46;25;N;5;8;10;E;11;74;;r de thurey;prés D204;;71330;71175
387975;0292290271;23;47;51;30;N;3;52;6;W;24;74;Kerouel;Près D. 783;;;29910;29293
368361;0180220054;23;46;34;49;N;2;31;52;E;36;74;Chambourtière;Chem privé;;;18360;18089
401128;0641500017;23;43;10;7;N;1;20;38;W;12;48;GANGA;;;SAINT-ETIENNE-DE-BAIGORRY/GANG;64430;64477
442620;0332290496;4;45;2;33;N;0;7;35;W;53;34;;r du général soule;Château d'eau;;33230;33138
442620;0332700609;4;45;2;33;N;0;7;35;W;53;34;;r du général soule;Château d'eau;;33230;33138
442620;0330990176;4;45;2;33;N;0;7;35;W;53;34;;r du général soule;Château d'eau;;33230;33138
442620;0330030650;4;45;2;33;N;0;7;35;W;53;34;;r du général soule;Château d'eau;;33230;33138
442620;0332750189;4;45;2;33;N;0;7;35;W;53;34;;r du général soule;Château d'eau;;33230;33138
397677;0942700185;38;48;49;43;N;2;30;14;E;11,8;22;;32, ave de l'Ile de l'Amour;;;94500;94017
400324;0590260017;43;51;0;50;N;2;5;36;E;3,5;23;Feu jetée Ouest ;Grand Fort Philippe;;;59820;59273
878613;0640230020;23;43;25;2;N;0;51;19;W;46;13;Rayan;D.30 - route de Salies;;;64390;64427
1049074;0190230056;42;45;33;51;N;2;18;45;E;11;13;;ZA PETITE BORDE;;USSEL/PE;19200;19275
1090670;0230230015;17;46;11;9;N;2;14;27;E;6;13;;Le Tureau;;;23230;23093
980376;0620230011;17;50;55;14;N;1;54;47;E;5;13;;CHEMIN DU GRAND COLOMBIER;;;62730;62548
980540;0620230060;11;50;48;24;N;1;43;16;E;10;13;;RUE DU PETIT TRAIN;ENC DE L'USINE 2;;62250;62560
597090;0840220077;17;43;53;38;N;5;33;52;E;7;16;;Quartier les Blaquières;Autocom;;84750;84144
415507;9730980067;23;5;34;35;N;53;51;0;W;52;51;Acarouany;PK6;Av. Ya et Siong;;97318;97306
415507;9733370067;23;5;34;35;N;53;51;0;W;52;51;Acarouany;PK6;Av. Ya et Siong;;97318;97306
415507;9733380067;23;5;34;35;N;53;51;0;W;52;51;Acarouany;PK6;Av. Ya et Siong;;97318;97306
411724;0240030164;39;45;10;0;N;1;14;18;E;6;30;Les Rouverolles;A 89;;;24120;24030
422984;0752700359;38;48;52;11;N;2;21;49;E;26,5;9;;14 r beaurepaire;;;75010;75110
429675;0840600024;23;43;50;43;N;5;14;26;E;12;;Les Maquignons;;La chapelle St Véran;;84220;84051
428061;0442290446;38;47;13;18;N;1;33;27;W;19,1;22;;14 R de Talensac;;;44000;44109
441612;9730220084;23;5;24;27;N;53;1;35;W;86;32;SAVANE DE COROSSONY;R.N. 1  de Cayenne à St Laurent du Maroni;;;97315;97312
441612;9732290018;23;5;24;27;N;53;1;35;W;86;32;SAVANE DE COROSSONY;R.N. 1  de Cayenne à St Laurent du Maroni;;;97315;97312
441612;9730130128;23;5;24;27;N;53;1;35;W;86;32;SAVANE DE COROSSONY;R.N. 1  de Cayenne à St Laurent du Maroni;;;97315;97312
441612;9730130123;23;5;24;27;N;53;1;35;W;86;32;SAVANE DE COROSSONY;R.N. 1  de Cayenne à St Laurent du Maroni;;;97315;97312
441612;9730130135;23;5;24;27;N;53;1;35;W;86;32;SAVANE DE COROSSONY;R.N. 1  de Cayenne à St Laurent du Maroni;;;97315;97312
437515;0512700064;23;49;0;35;N;3;51;17;E;31;72;Le Dessus des Bricolles;chem rural du sourdon;;;51530;51002
437515;0512750347;23;49;0;35;N;3;51;17;E;31;72;Le Dessus des Bricolles;chem rural du sourdon;;;51530;51002
437515;0512290217;23;49;0;35;N;3;51;17;E;31;72;Le Dessus des Bricolles;chem rural du sourdon;;;51530;51002
438714;0572700393;23;49;7;28;N;6;16;26;E;37,5;65;Les Côtes Pesse;LES CHARPIGNES;Rd  69;;57645;57482
438714;0572750225;23;49;7;28;N;6;16;26;E;37,5;65;Les Côtes Pesse;LES CHARPIGNES;Rd  69;;57645;57482
438714;0572290298;23;49;7;28;N;6;16;26;E;37,5;65;Les Côtes Pesse;LES CHARPIGNES;Rd  69;;57645;57482
438714;0570990075;23;49;7;28;N;6;16;26;E;37,5;65;Les Côtes Pesse;LES CHARPIGNES;Rd  69;;57645;57482
439059;0632290146;23;45;48;14;N;3;3;42;E;21;32;La Plaine;carrière Nohanent;;;63830;63254
439059;0632750046;23;45;48;14;N;3;3;42;E;21;32;La Plaine;carrière Nohanent;;;63830;63254
439059;0630990078;23;45;48;14;N;3;3;42;E;21;32;La Plaine;carrière Nohanent;;;63830;63254
601008;9880110191;38;22;17;42;S;166;26;19;E;19;29;;49 b  r Jules Garnier;Hotel Le Mocambo;;98800;98818
440592;0130300020;40;43;42;16;N;5;5;3;E;14;34;Calès;plateau st-jean;vigie des pompiers;;13113;13049
440592;0132700065;40;43;42;16;N;5;5;3;E;14;34;Calès;plateau st-jean;vigie des pompiers;;13113;13049
440592;0132750528;40;43;42;16;N;5;5;3;E;14;34;Calès;plateau st-jean;vigie des pompiers;;13113;13049
440592;0132290020;40;43;42;16;N;5;5;3;E;14;34;Calès;plateau st-jean;vigie des pompiers;;13113;13049
436973;0312290397;42;43;38;39;N;1;25;16;E;20;9;La Glacière;26 chem de la glacière;;;31000;31555
1438425;0312290397;42;43;38;39;N;1;25;16;E;20;9;La Glacière;26 chem de la glacière;;;31000;31555
449570;0382290013;23;45;35;31;N;5;18;24;E;47;32;LA ROSIERE;;;;38300;38348
449570;0380990014;23;45;35;31;N;5;18;24;E;47;32;LA ROSIERE;;;;38300;38348
449570;0382700001;23;45;35;31;N;5;18;24;E;47;32;LA ROSIERE;;;;38300;38348
449570;0380130263;23;45;35;31;N;5;18;24;E;47;32;LA ROSIERE;;;;38300;38348
449570;0382750007;23;45;35;31;N;5;18;24;E;47;32;LA ROSIERE;;;;38300;38348
449570;0381650459;23;45;35;31;N;5;18;24;E;47;32;LA ROSIERE;;;;38300;38348
449570;0381670003;23;45;35;31;N;5;18;24;E;47;32;LA ROSIERE;;;;38300;38348
449570;0380130307;23;45;35;31;N;5;18;24;E;47;32;LA ROSIERE;;;;38300;38348
449570;0380770004;23;45;35;31;N;5;18;24;E;47;32;LA ROSIERE;;;;38300;38348
449570;0380220302;23;45;35;31;N;5;18;24;E;47;32;LA ROSIERE;;;;38300;38348
435362;0672290253;23;48;26;59;N;7;15;11;E;12;74;Pfriemenkopf;Près D 130;;;67130;67314
439825;0672750165;23;48;34;27;N;7;32;26;E;28;32;Auf der Steig;CHEM D'EXPLOITATION;;;67120;67127
439825;0670990027;23;48;34;27;N;7;32;26;E;28;32;Auf der Steig;CHEM D'EXPLOITATION;;;67120;67127
439825;0672700199;23;48;34;27;N;7;32;26;E;28;32;Auf der Steig;CHEM D'EXPLOITATION;;;67120;67127
440037;0532290074;23;47;49;1;N;0;42;59;W;54;32;Miliana;Chem d'Ivano;;;53200;53062
440037;0530130058;23;47;49;1;N;0;42;59;W;54;32;Miliana;Chem d'Ivano;;;53200;53062
440037;0530990007;23;47;49;1;N;0;42;59;W;54;32;Miliana;Chem d'Ivano;;;53200;53062
437644;0672750164;4;48;49;33;N;8;1;43;E;55;17;AM WASSERTURM;rue des Fleckenstein;;;67480;67405
437644;0672700029;4;48;49;33;N;8;1;43;E;55;17;AM WASSERTURM;rue des Fleckenstein;;;67480;67405
437644;0670031286;4;48;49;33;N;8;1;43;E;55;17;AM WASSERTURM;rue des Fleckenstein;;;67480;67405
437644;0670990308;4;48;49;33;N;8;1;43;E;55;17;AM WASSERTURM;rue des Fleckenstein;;;67480;67405
437644;0672050048;4;48;49;33;N;8;1;43;E;55;17;AM WASSERTURM;rue des Fleckenstein;;;67480;67405
438003;0032750024;38;46;20;13;N;2;36;18;E;26,9;28;;2 R MOLIERE;;;03100;03185
438003;0030990278;38;46;20;13;N;2;36;18;E;26,9;28;;2 R MOLIERE;;;03100;03185
438003;0032700048;38;46;20;13;N;2;36;18;E;26,9;28;;2 R MOLIERE;;;03100;03185
437297;0380220387;23;45;29;39;N;4;54;37;E;20;74;ROSIÈRE;pl de la paix;Le Cimetière;;38200;38199
437297;0382290112;23;45;29;39;N;4;54;37;E;20;74;ROSIÈRE;pl de la paix;Le Cimetière;;38200;38199
437297;0382750497;23;45;29;39;N;4;54;37;E;20;74;ROSIÈRE;pl de la paix;Le Cimetière;;38200;38199
437453;0342290411;26;43;21;13;N;3;15;9;E;25;74;;r de l'industrie ;ZAC La Crouzette;Carrosserie Boyer;34500;34032
438084;0022290102;23;49;22;32;N;3;21;10;E;28;32;La Butte du Moulin;r du Cimetiere;;;02200;02805
438084;0020990007;23;49;22;32;N;3;21;10;E;28;32;La Butte du Moulin;r du Cimetiere;;;02200;02805
598466;0512290480;38;49;14;15;N;4;0;20;E;53,4;28;;60 ESPL. EISENHOWER;;;51100;51454
598466;0510990011;38;49;14;15;N;4;0;20;E;53,4;28;;60 ESPL. EISENHOWER;;;51100;51454
598466;0512750008;38;49;14;15;N;4;0;20;E;53,4;28;;60 ESPL. EISENHOWER;;;51100;51454
437312;0132750087;38;43;31;29;N;5;26;39;E;25;28;;6 t av des belges;;;13080;13001
437312;0132290191;38;43;31;29;N;5;26;39;E;25;28;;6 t av des belges;;;13080;13001
437312;0130990095;38;43;31;29;N;5;26;39;E;25;28;;6 t av des belges;;;13080;13001
437312;0132700198;38;43;31;29;N;5;26;39;E;25;28;;6 t av des belges;;;13080;13001
449248;0012290194;17;46;15;32;N;5;38;52;E;30,5;32;;12 r vaucher;Chaufferie DALKIA;;01100;01283
444896;0422700031;23;45;24;43;N;4;15;29;E;34;32;le Dorier;;;;42240;42316
444896;0422750061;23;45;24;43;N;4;15;29;E;34;32;le Dorier;;;;42240;42316
444896;0420990012;23;45;24;43;N;4;15;29;E;34;32;le Dorier;;;;42240;42316
457661;0602290084;23;49;21;41;N;2;15;11;E;34,5;74;Les Maillets - La Carrière;Réservoir communal;;;60370;60313
457661;0602700363;23;49;21;41;N;2;15;11;E;34,5;74;Les Maillets - La Carrière;Réservoir communal;;;60370;60313
457661;0600990232;23;49;21;41;N;2;15;11;E;34,5;74;Les Maillets - La Carrière;Réservoir communal;;;60370;60313
457661;0602750377;23;49;21;41;N;2;15;11;E;34,5;74;Les Maillets - La Carrière;Réservoir communal;;;60370;60313
456046;9771320008;42;17;53;32;N;62;48;41;W;2;58;Grand Fonds;près D 211;;;97133;97701
457756;0162700097;23;45;44;8;N;0;5;26;W;38;65;CHEZ PEUTIER-LE PARC;chem rural;;;16170;16395
457756;0162290146;23;45;44;8;N;0;5;26;W;38;65;CHEZ PEUTIER-LE PARC;chem rural;;;16170;16395
457756;0162750143;23;45;44;8;N;0;5;26;W;38;65;CHEZ PEUTIER-LE PARC;chem rural;;;16170;16395
457756;0160990163;23;45;44;8;N;0;5;26;W;38;65;CHEZ PEUTIER-LE PARC;chem rural;;;16170;16395
455801;0752700306;38;48;49;19;N;2;21;37;E;41;28;;6-8 r gandon;;;75013;75113
599232;9880110229;12;21;30;51;S;166;0;57;E;10;47;Kotabo OPT;;;;98813;98804
442676;0402750033;23;43;44;2;N;1;6;24;W;59;32;Laussuzan;imp du Télégraphié;VC 218;Piotte;40990;40279
442676;0400130063;23;43;44;2;N;1;6;24;W;59;32;Laussuzan;imp du Télégraphié;VC 218;Piotte;40990;40279
442676;0402700059;23;43;44;2;N;1;6;24;W;59;32;Laussuzan;imp du Télégraphié;VC 218;Piotte;40990;40279
442676;0400130033;23;43;44;2;N;1;6;24;W;59;32;Laussuzan;imp du Télégraphié;VC 218;Piotte;40990;40279
442676;0400130065;23;43;44;2;N;1;6;24;W;59;32;Laussuzan;imp du Télégraphié;VC 218;Piotte;40990;40279
442676;0400770010;23;43;44;2;N;1;6;24;W;59;32;Laussuzan;imp du Télégraphié;VC 218;Piotte;40990;40279
442676;0400130025;23;43;44;2;N;1;6;24;W;59;32;Laussuzan;imp du Télégraphié;VC 218;Piotte;40990;40279
442676;0400130066;23;43;44;2;N;1;6;24;W;59;32;Laussuzan;imp du Télégraphié;VC 218;Piotte;40990;40279
